theory,basis,x,y,energy
mpw3pbe,juldz2,2.00,2.05,30.518
mpw3pbe,juldz2,2.00,2.10,29.626
mpw3pbe,juldz2,2.00,2.15,28.339
mpw3pbe,juldz2,2.00,2.20,26.960
mpw3pbe,juldz2,2.00,2.25,25.628
mpw3pbe,juldz2,2.00,2.30,24.394
mpw3pbe,juldz2,2.00,2.35,23.230
mpw3pbe,juldz2,2.00,2.40,22.129
mpw3pbe,juldz2,2.00,2.45,21.128
mpw3pbe,juldz2,2.00,2.50,20.242
mpw3pbe,juldz2,2.00,2.55,19.497
mpw3pbe,juldz2,2.00,2.60,18.774
mpw3pbe,juldz2,2.00,2.65,17.890
mpw3pbe,juldz2,2.00,2.70,16.890
mpw3pbe,juldz2,2.00,2.75,16.222
mpw3pbe,juldz2,2.00,2.80,15.755
mpw3pbe,juldz2,2.00,2.85,15.474
mpw3pbe,juldz2,2.00,2.90,15.375
mpw3pbe,juldz2,2.00,2.95,15.440
mpw3pbe,juldz2,2.00,3.00,15.656
mpw3pbe,juldz2,2.05,2.05,32.069
mpw3pbe,juldz2,2.05,2.10,30.414
mpw3pbe,juldz2,2.05,2.15,28.630
mpw3pbe,juldz2,2.05,2.20,26.901
mpw3pbe,juldz2,2.05,2.25,25.301
mpw3pbe,juldz2,2.05,2.30,23.857
mpw3pbe,juldz2,2.05,2.35,22.551
mpw3pbe,juldz2,2.05,2.40,21.364
mpw3pbe,juldz2,2.05,2.45,20.303
mpw3pbe,juldz2,2.05,2.50,19.358
mpw3pbe,juldz2,2.05,2.55,18.554
mpw3pbe,juldz2,2.05,2.60,17.857
mpw3pbe,juldz2,2.05,2.65,17.130
mpw3pbe,juldz2,2.05,2.70,16.377
mpw3pbe,juldz2,2.05,2.75,15.534
mpw3pbe,juldz2,2.05,2.80,15.036
mpw3pbe,juldz2,2.05,2.85,14.715
mpw3pbe,juldz2,2.05,2.90,14.565
mpw3pbe,juldz2,2.05,2.95,14.572
mpw3pbe,juldz2,2.05,3.00,14.726
mpw3pbe,juldz2,2.10,2.10,30.811
mpw3pbe,juldz2,2.10,2.15,28.658
mpw3pbe,juldz2,2.10,2.20,26.649
mpw3pbe,juldz2,2.10,2.25,24.831
mpw3pbe,juldz2,2.10,2.30,23.210
mpw3pbe,juldz2,2.10,2.35,21.770
mpw3pbe,juldz2,2.10,2.40,20.511
mpw3pbe,juldz2,2.10,2.45,19.402
mpw3pbe,juldz2,2.10,2.50,18.413
mpw3pbe,juldz2,2.10,2.55,17.562
mpw3pbe,juldz2,2.10,2.60,16.844
mpw3pbe,juldz2,2.10,2.65,16.184
mpw3pbe,juldz2,2.10,2.70,15.569
mpw3pbe,juldz2,2.10,2.75,14.926
mpw3pbe,juldz2,2.10,2.80,14.261
mpw3pbe,juldz2,2.10,2.85,13.905
mpw3pbe,juldz2,2.10,2.90,13.710
mpw3pbe,juldz2,2.10,2.95,13.666
mpw3pbe,juldz2,2.10,3.00,13.763
mpw3pbe,juldz2,2.15,2.15,28.523
mpw3pbe,juldz2,2.15,2.20,26.288
mpw3pbe,juldz2,2.15,2.25,24.286
mpw3pbe,juldz2,2.15,2.30,22.508
mpw3pbe,juldz2,2.15,2.35,20.947
mpw3pbe,juldz2,2.15,2.40,19.606
mpw3pbe,juldz2,2.15,2.45,18.450
mpw3pbe,juldz2,2.15,2.50,17.436
mpw3pbe,juldz2,2.15,2.55,16.545
mpw3pbe,juldz2,2.15,2.60,15.798
mpw3pbe,juldz2,2.15,2.65,15.159
mpw3pbe,juldz2,2.15,2.70,14.600
mpw3pbe,juldz2,2.15,2.75,14.106
mpw3pbe,juldz2,2.15,2.80,13.473
mpw3pbe,juldz2,2.15,2.85,13.058
mpw3pbe,juldz2,2.15,2.90,12.827
mpw3pbe,juldz2,2.15,2.95,12.736
mpw3pbe,juldz2,2.15,3.00,12.779
mpw3pbe,juldz2,2.20,2.20,25.882
mpw3pbe,juldz2,2.20,2.25,23.711
mpw3pbe,juldz2,2.20,2.30,21.794
mpw3pbe,juldz2,2.20,2.35,20.123
mpw3pbe,juldz2,2.20,2.40,18.691
mpw3pbe,juldz2,2.20,2.45,17.478
mpw3pbe,juldz2,2.20,2.50,16.441
mpw3pbe,juldz2,2.20,2.55,15.524
mpw3pbe,juldz2,2.20,2.60,14.745
mpw3pbe,juldz2,2.20,2.65,14.100
mpw3pbe,juldz2,2.20,2.70,13.552
mpw3pbe,juldz2,2.20,2.75,13.118
mpw3pbe,juldz2,2.20,2.80,12.748
mpw3pbe,juldz2,2.20,2.85,12.192
mpw3pbe,juldz2,2.20,2.90,11.925
mpw3pbe,juldz2,2.20,2.95,11.800
mpw3pbe,juldz2,2.20,3.00,11.791
mpw3pbe,juldz2,2.25,2.20,25.464
mpw3pbe,juldz2,2.25,2.25,23.140
mpw3pbe,juldz2,2.25,2.30,21.098
mpw3pbe,juldz2,2.25,2.35,19.322
mpw3pbe,juldz2,2.25,2.40,17.800
mpw3pbe,juldz2,2.25,2.45,16.517
mpw3pbe,juldz2,2.25,2.50,15.438
mpw3pbe,juldz2,2.25,2.55,14.514
mpw3pbe,juldz2,2.25,2.60,13.706
mpw3pbe,juldz2,2.25,2.65,13.039
mpw3pbe,juldz2,2.25,2.70,12.491
mpw3pbe,juldz2,2.25,2.75,12.060
mpw3pbe,juldz2,2.25,2.80,11.745
mpw3pbe,juldz2,2.25,2.85,11.486
mpw3pbe,juldz2,2.25,2.90,11.016
mpw3pbe,juldz2,2.25,2.95,10.865
mpw3pbe,juldz2,2.25,3.00,10.815
mpw3pbe,juldz2,2.30,2.25,22.600
mpw3pbe,juldz2,2.30,2.30,20.440
mpw3pbe,juldz2,2.30,2.35,18.561
mpw3pbe,juldz2,2.30,2.40,16.956
mpw3pbe,juldz2,2.30,2.45,15.598
mpw3pbe,juldz2,2.30,2.50,14.462
mpw3pbe,juldz2,2.30,2.55,13.518
mpw3pbe,juldz2,2.30,2.60,12.693
mpw3pbe,juldz2,2.30,2.65,11.998
mpw3pbe,juldz2,2.30,2.70,11.440
mpw3pbe,juldz2,2.30,2.75,10.998
mpw3pbe,juldz2,2.30,2.80,10.684
mpw3pbe,juldz2,2.30,2.85,10.478
mpw3pbe,juldz2,2.30,2.90,10.317
mpw3pbe,juldz2,2.30,2.95,9.926
mpw3pbe,juldz2,2.30,3.00,9.857
mpw3pbe,juldz2,2.35,2.30,19.836
mpw3pbe,juldz2,2.35,2.35,17.859
mpw3pbe,juldz2,2.35,2.40,16.169
mpw3pbe,juldz2,2.35,2.45,14.738
mpw3pbe,juldz2,2.35,2.50,13.541
mpw3pbe,juldz2,2.35,2.55,12.551
mpw3pbe,juldz2,2.35,2.60,11.715
mpw3pbe,juldz2,2.35,2.65,10.996
mpw3pbe,juldz2,2.35,2.70,10.411
mpw3pbe,juldz2,2.35,2.75,9.961
mpw3pbe,juldz2,2.35,2.80,9.628
mpw3pbe,juldz2,2.35,2.85,9.421
mpw3pbe,juldz2,2.35,2.90,9.311
mpw3pbe,juldz2,2.35,2.95,9.234
mpw3pbe,juldz2,2.35,3.00,8.915
mpw3pbe,juldz2,2.40,2.35,17.224
mpw3pbe,juldz2,2.40,2.40,15.450
mpw3pbe,juldz2,2.40,2.45,13.944
mpw3pbe,juldz2,2.40,2.50,12.686
mpw3pbe,juldz2,2.40,2.55,11.642
mpw3pbe,juldz2,2.40,2.60,10.784
mpw3pbe,juldz2,2.40,2.65,10.040
mpw3pbe,juldz2,2.40,2.70,9.430
mpw3pbe,juldz2,2.40,2.75,8.955
mpw3pbe,juldz2,2.40,2.80,8.605
mpw3pbe,juldz2,2.40,2.85,8.377
mpw3pbe,juldz2,2.40,2.90,8.262
mpw3pbe,juldz2,2.40,2.95,8.237
mpw3pbe,juldz2,2.40,3.00,8.239
mpw3pbe,juldz2,2.45,2.40,14.808
mpw3pbe,juldz2,2.45,2.45,13.231
mpw3pbe,juldz2,2.45,2.50,11.905
mpw3pbe,juldz2,2.45,2.55,10.807
mpw3pbe,juldz2,2.45,2.60,9.908
mpw3pbe,juldz2,2.45,2.65,9.145
mpw3pbe,juldz2,2.45,2.70,8.504
mpw3pbe,juldz2,2.45,2.75,8.001
mpw3pbe,juldz2,2.45,2.80,7.627
mpw3pbe,juldz2,2.45,2.85,7.375
mpw3pbe,juldz2,2.45,2.90,7.236
mpw3pbe,juldz2,2.45,2.95,7.201
mpw3pbe,juldz2,2.45,3.00,7.244
mpw3pbe,juldz2,2.50,2.45,12.601
mpw3pbe,juldz2,2.50,2.50,11.209
mpw3pbe,juldz2,2.50,2.55,10.054
mpw3pbe,juldz2,2.50,2.60,9.103
mpw3pbe,juldz2,2.50,2.65,8.318
mpw3pbe,juldz2,2.50,2.70,7.648
mpw3pbe,juldz2,2.50,2.75,7.112
mpw3pbe,juldz2,2.50,2.80,6.709
mpw3pbe,juldz2,2.50,2.85,6.432
mpw3pbe,juldz2,2.50,2.90,6.260
mpw3pbe,juldz2,2.50,2.95,6.200
mpw3pbe,juldz2,2.50,3.00,6.231
mpw3pbe,juldz2,2.55,2.45,12.057
mpw3pbe,juldz2,2.55,2.50,10.603
mpw3pbe,juldz2,2.55,2.55,9.386
mpw3pbe,juldz2,2.55,2.60,8.383
mpw3pbe,juldz2,2.55,2.65,7.563
mpw3pbe,juldz2,2.55,2.70,6.867
mpw3pbe,juldz2,2.55,2.75,6.297
mpw3pbe,juldz2,2.55,2.80,5.862
mpw3pbe,juldz2,2.55,2.85,5.551
mpw3pbe,juldz2,2.55,2.90,5.354
mpw3pbe,juldz2,2.55,2.95,5.260
mpw3pbe,juldz2,2.55,3.00,5.260
mpw3pbe,juldz2,2.60,2.50,10.086
mpw3pbe,juldz2,2.60,2.55,8.811
mpw3pbe,juldz2,2.60,2.60,7.751
mpw3pbe,juldz2,2.60,2.65,6.886
mpw3pbe,juldz2,2.60,2.70,6.164
mpw3pbe,juldz2,2.60,2.75,5.563
mpw3pbe,juldz2,2.60,2.80,5.094
mpw3pbe,juldz2,2.60,2.85,4.750
mpw3pbe,juldz2,2.60,2.90,4.518
mpw3pbe,juldz2,2.60,2.95,4.393
mpw3pbe,juldz2,2.60,3.00,4.361
mpw3pbe,juldz2,2.65,2.55,8.326
mpw3pbe,juldz2,2.65,2.60,7.212
mpw3pbe,juldz2,2.65,2.65,6.296
mpw3pbe,juldz2,2.65,2.70,5.542
mpw3pbe,juldz2,2.65,2.75,4.911
mpw3pbe,juldz2,2.65,2.80,4.407
mpw3pbe,juldz2,2.65,2.85,4.026
mpw3pbe,juldz2,2.65,2.90,3.759
mpw3pbe,juldz2,2.65,2.95,3.596
mpw3pbe,juldz2,2.65,3.00,3.532
mpw3pbe,juldz2,2.70,2.60,6.765
mpw3pbe,juldz2,2.70,2.65,5.797
mpw3pbe,juldz2,2.70,2.70,5.003
mpw3pbe,juldz2,2.70,2.75,4.342
mpw3pbe,juldz2,2.70,2.80,3.804
mpw3pbe,juldz2,2.70,2.85,3.387
mpw3pbe,juldz2,2.70,2.90,3.087
mpw3pbe,juldz2,2.70,2.95,2.886
mpw3pbe,juldz2,2.70,3.00,2.780
mpw3pbe,juldz2,2.75,2.60,6.407
mpw3pbe,juldz2,2.75,2.65,5.392
mpw3pbe,juldz2,2.75,2.70,4.553
mpw3pbe,juldz2,2.75,2.75,3.855
mpw3pbe,juldz2,2.75,2.80,3.286
mpw3pbe,juldz2,2.75,2.85,2.836
mpw3pbe,juldz2,2.75,2.90,2.497
mpw3pbe,juldz2,2.75,2.95,2.262
mpw3pbe,juldz2,2.75,3.00,2.119
mpw3pbe,juldz2,2.80,2.65,5.072
mpw3pbe,juldz2,2.80,2.70,4.190
mpw3pbe,juldz2,2.80,2.75,3.456
mpw3pbe,juldz2,2.80,2.80,2.851
mpw3pbe,juldz2,2.80,2.85,2.364
mpw3pbe,juldz2,2.80,2.90,1.988
mpw3pbe,juldz2,2.80,2.95,1.719
mpw3pbe,juldz2,2.80,3.00,1.540
mpw3pbe,juldz2,2.85,2.70,3.913
mpw3pbe,juldz2,2.85,2.75,3.141
mpw3pbe,juldz2,2.85,2.80,2.498
mpw3pbe,juldz2,2.85,2.85,1.976
mpw3pbe,juldz2,2.85,2.90,1.563
mpw3pbe,juldz2,2.85,2.95,1.253
mpw3pbe,juldz2,2.85,3.00,1.037
mpw3pbe,juldz2,2.90,2.75,2.905
mpw3pbe,juldz2,2.90,2.80,2.225
mpw3pbe,juldz2,2.90,2.85,1.666
mpw3pbe,juldz2,2.90,2.90,1.218
mpw3pbe,juldz2,2.90,2.95,0.868
mpw3pbe,juldz2,2.90,3.00,0.613
mpw3pbe,juldz2,2.95,2.75,2.745
mpw3pbe,juldz2,2.95,2.80,2.028
mpw3pbe,juldz2,2.95,2.85,1.435
mpw3pbe,juldz2,2.95,2.90,0.948
mpw3pbe,juldz2,2.95,2.95,0.564
mpw3pbe,juldz2,2.95,3.00,0.267
mpw3pbe,juldz2,3.00,2.80,1.905
mpw3pbe,juldz2,3.00,2.85,1.274
mpw3pbe,juldz2,3.00,2.90,0.754
mpw3pbe,juldz2,3.00,2.95,0.332
mpw3pbe,juldz2,3.00,3.00,0.000
m11,juldz2,1.60,1.90,5.644
m11,juldz2,1.60,1.95,8.176
m11,juldz2,1.60,2.00,10.581
m11,juldz2,1.60,2.05,12.815
m11,juldz2,1.60,2.10,14.844
m11,juldz2,1.60,2.15,16.641
m11,juldz2,1.60,2.20,18.192
m11,juldz2,1.60,2.25,19.469
m11,juldz2,1.60,2.30,20.848
m11,juldz2,1.60,2.35,21.399
m11,juldz2,1.60,2.40,21.977
m11,juldz2,1.60,2.45,22.963
m11,juldz2,1.60,2.50,23.480
m11,juldz2,1.60,2.55,23.934
m11,juldz2,1.60,2.60,24.220
m11,juldz2,1.60,2.65,23.465
m11,juldz2,1.60,2.70,23.059
m11,juldz2,1.60,2.75,22.907
m11,juldz2,1.60,2.80,23.165
m11,juldz2,1.60,2.85,23.606
m11,juldz2,1.60,2.90,23.331
m11,juldz2,1.60,2.95,23.633
m11,juldz2,1.60,3.00,24.139
m11,juldz2,1.65,1.90,7.242
m11,juldz2,1.65,1.95,9.706
m11,juldz2,1.65,2.00,12.023
m11,juldz2,1.65,2.05,14.153
m11,juldz2,1.65,2.10,16.049
m11,juldz2,1.65,2.15,17.684
m11,juldz2,1.65,2.20,19.043
m11,juldz2,1.65,2.25,20.128
m11,juldz2,1.65,2.30,21.240
m11,juldz2,1.65,2.35,21.680
m11,juldz2,1.65,2.40,22.230
m11,juldz2,1.65,2.45,21.528
m11,juldz2,1.65,2.50,23.000
m11,juldz2,1.65,2.55,23.799
m11,juldz2,1.65,2.60,23.253
m11,juldz2,1.65,2.65,22.696
m11,juldz2,1.65,2.70,22.258
m11,juldz2,1.65,2.75,22.069
m11,juldz2,1.65,2.80,22.144
m11,juldz2,1.65,2.85,22.471
m11,juldz2,1.65,2.90,23.020
m11,juldz2,1.65,2.95,22.492
m11,juldz2,1.65,3.00,22.950
m11,juldz2,1.70,1.95,12.042
m11,juldz2,1.70,2.00,14.260
m11,juldz2,1.70,2.05,16.254
m11,juldz2,1.70,2.10,17.986
m11,juldz2,1.70,2.15,19.419
m11,juldz2,1.70,2.20,20.550
m11,juldz2,1.70,2.25,21.433
m11,juldz2,1.70,2.30,22.062
m11,juldz2,1.70,2.35,22.377
m11,juldz2,1.70,2.40,21.981
m11,juldz2,1.70,2.45,22.136
m11,juldz2,1.70,2.50,22.217
m11,juldz2,1.70,2.55,23.295
m11,juldz2,1.70,2.60,22.650
m11,juldz2,1.70,2.65,22.056
m11,juldz2,1.70,2.70,21.613
m11,juldz2,1.70,2.75,21.384
m11,juldz2,1.70,2.80,21.392
m11,juldz2,1.70,2.85,21.642
m11,juldz2,1.70,2.90,22.113
m11,juldz2,1.70,2.95,21.677
m11,juldz2,1.70,3.00,22.087
m11,juldz2,1.75,1.95,14.965
m11,juldz2,1.75,2.00,17.047
m11,juldz2,1.75,2.05,18.873
m11,juldz2,1.75,2.10,20.390
m11,juldz2,1.75,2.15,21.557
m11,juldz2,1.75,2.20,22.365
m11,juldz2,1.75,2.25,22.851
m11,juldz2,1.75,2.30,23.086
m11,juldz2,1.75,2.35,23.174
m11,juldz2,1.75,2.40,22.596
m11,juldz2,1.75,2.45,22.341
m11,juldz2,1.75,2.50,22.251
m11,juldz2,1.75,2.55,22.912
m11,juldz2,1.75,2.60,22.212
m11,juldz2,1.75,2.65,21.568
m11,juldz2,1.75,2.70,21.089
m11,juldz2,1.75,2.75,20.817
m11,juldz2,1.75,2.80,20.768
m11,juldz2,1.75,2.85,20.950
m11,juldz2,1.75,2.90,21.347
m11,juldz2,1.75,2.95,20.998
m11,juldz2,1.75,3.00,21.353
m11,juldz2,1.80,1.95,18.289
m11,juldz2,1.80,2.00,20.203
m11,juldz2,1.80,2.05,21.808
m11,juldz2,1.80,2.10,23.030
m11,juldz2,1.80,2.15,23.807
m11,juldz2,1.80,2.20,24.155
m11,juldz2,1.80,2.25,24.168
m11,juldz2,1.80,2.30,24.006
m11,juldz2,1.80,2.35,23.800
m11,juldz2,1.80,2.40,22.861
m11,juldz2,1.80,2.45,22.391
m11,juldz2,1.80,2.50,22.114
m11,juldz2,1.80,2.55,22.446
m11,juldz2,1.80,2.60,21.808
m11,juldz2,1.80,2.65,21.113
m11,juldz2,1.80,2.70,20.595
m11,juldz2,1.80,2.75,20.277
m11,juldz2,1.80,2.80,20.170
m11,juldz2,1.80,2.85,20.289
m11,juldz2,1.80,2.90,20.617
m11,juldz2,1.80,2.95,21.119
m11,juldz2,1.80,3.00,20.626
m11,juldz2,1.85,1.95,21.876
m11,juldz2,1.85,2.00,23.577
m11,juldz2,1.85,2.05,24.888
m11,juldz2,1.85,2.10,25.692
m11,juldz2,1.85,2.15,25.925
m11,juldz2,1.85,2.20,25.661
m11,juldz2,1.85,2.25,25.132
m11,juldz2,1.85,2.30,24.587
m11,juldz2,1.85,2.35,23.815
m11,juldz2,1.85,2.40,22.891
m11,juldz2,1.85,2.45,22.220
m11,juldz2,1.85,2.50,21.774
m11,juldz2,1.85,2.55,21.741
m11,juldz2,1.85,2.60,21.349
m11,juldz2,1.85,2.65,20.630
m11,juldz2,1.85,2.70,20.071
m11,juldz2,1.85,2.75,19.706
m11,juldz2,1.85,2.80,19.544
m11,juldz2,1.85,2.85,19.600
m11,juldz2,1.85,2.90,19.861
m11,juldz2,1.85,2.95,20.293
m11,juldz2,1.85,3.00,19.849
m11,juldz2,1.90,1.95,25.604
m11,juldz2,1.90,2.00,27.029
m11,juldz2,1.90,2.05,27.935
m11,juldz2,1.90,2.10,28.130
m11,juldz2,1.90,2.15,27.592
m11,juldz2,1.90,2.20,26.628
m11,juldz2,1.90,2.25,25.627
m11,juldz2,1.90,2.30,24.774
m11,juldz2,1.90,2.35,23.816
m11,juldz2,1.90,2.40,22.698
m11,juldz2,1.90,2.45,21.848
m11,juldz2,1.90,2.50,21.252
m11,juldz2,1.90,2.55,20.864
m11,juldz2,1.90,2.60,20.641
m11,juldz2,1.90,2.65,20.086
m11,juldz2,1.90,2.70,19.497
m11,juldz2,1.90,2.75,19.091
m11,juldz2,1.90,2.80,18.874
m11,juldz2,1.90,2.85,18.871
m11,juldz2,1.90,2.90,19.062
m11,juldz2,1.90,2.95,19.424
m11,juldz2,1.90,3.00,19.916
m11,juldz2,1.95,1.95,29.373
m11,juldz2,1.95,2.00,30.421
m11,juldz2,1.95,2.05,30.714
m11,juldz2,1.95,2.10,30.003
m11,juldz2,1.95,2.15,28.581
m11,juldz2,1.95,2.20,27.066
m11,juldz2,1.95,2.25,25.729
m11,juldz2,1.95,2.30,24.637
m11,juldz2,1.95,2.35,23.589
m11,juldz2,1.95,2.40,22.334
m11,juldz2,1.95,2.45,21.325
m11,juldz2,1.95,2.50,20.596
m11,juldz2,1.95,2.55,20.081
m11,juldz2,1.95,2.60,19.711
m11,juldz2,1.95,2.65,19.439
m11,juldz2,1.95,2.70,18.871
m11,juldz2,1.95,2.75,18.431
m11,juldz2,1.95,2.80,18.162
m11,juldz2,1.95,2.85,18.098
m11,juldz2,1.95,2.90,18.221
m11,juldz2,1.95,2.95,18.512
m11,juldz2,1.95,3.00,18.936
m11,juldz2,2.00,2.00,33.572
m11,juldz2,2.00,2.05,32.910
m11,juldz2,2.00,2.10,31.089
m11,juldz2,2.00,2.15,29.018
m11,juldz2,2.00,2.20,27.156
m11,juldz2,2.00,2.25,25.564
m11,juldz2,2.00,2.30,24.274
m11,juldz2,2.00,2.35,23.160
m11,juldz2,2.00,2.40,21.845
m11,juldz2,2.00,2.45,20.706
m11,juldz2,2.00,2.50,19.850
m11,juldz2,2.00,2.55,19.232
m11,juldz2,2.00,2.60,18.752
m11,juldz2,2.00,2.65,18.447
m11,juldz2,2.00,2.70,18.179
m11,juldz2,2.00,2.75,17.726
m11,juldz2,2.00,2.80,17.418
m11,juldz2,2.00,2.85,17.290
m11,juldz2,2.00,2.90,17.351
m11,juldz2,2.00,2.95,17.567
m11,juldz2,2.00,3.00,17.921
m11,juldz2,2.05,2.05,34.222
m11,juldz2,2.05,2.10,31.617
m11,juldz2,2.05,2.15,29.170
m11,juldz2,2.05,2.20,27.044
m11,juldz2,2.05,2.25,25.234
m11,juldz2,2.05,2.30,23.758
m11,juldz2,2.05,2.35,22.546
m11,juldz2,2.05,2.40,21.242
m11,juldz2,2.05,2.45,20.011
m11,juldz2,2.05,2.50,19.044
m11,juldz2,2.05,2.55,18.330
m11,juldz2,2.05,2.60,17.805
m11,juldz2,2.05,2.65,17.423
m11,juldz2,2.05,2.70,17.208
m11,juldz2,2.05,2.75,16.976
m11,juldz2,2.05,2.80,16.641
m11,juldz2,2.05,2.85,16.458
m11,juldz2,2.05,2.90,16.451
m11,juldz2,2.05,2.95,16.595
m11,juldz2,2.05,3.00,16.882
m11,juldz2,2.10,2.10,31.883
m11,juldz2,2.10,2.15,29.166
m11,juldz2,2.10,2.20,26.804
m11,juldz2,2.10,2.25,24.797
m11,juldz2,2.10,2.30,23.150
m11,juldz2,2.10,2.35,21.797
m11,juldz2,2.10,2.40,20.540
m11,juldz2,2.10,2.45,19.273
m11,juldz2,2.10,2.50,18.193
m11,juldz2,2.10,2.55,17.394
m11,juldz2,2.10,2.60,16.811
m11,juldz2,2.10,2.65,16.387
m11,juldz2,2.10,2.70,16.139
m11,juldz2,2.10,2.75,16.054
m11,juldz2,2.10,2.80,15.838
m11,juldz2,2.10,2.85,15.602
m11,juldz2,2.10,2.90,15.538
m11,juldz2,2.10,2.95,15.612
m11,juldz2,2.10,3.00,15.831
m11,juldz2,2.15,2.15,29.075
m11,juldz2,2.15,2.20,26.496
m11,juldz2,2.15,2.25,24.309
m11,juldz2,2.15,2.30,22.499
m11,juldz2,2.15,2.35,21.002
m11,juldz2,2.15,2.40,19.734
m11,juldz2,2.15,2.45,18.499
m11,juldz2,2.15,2.50,17.333
m11,juldz2,2.15,2.55,16.442
m11,juldz2,2.15,2.60,15.798
m11,juldz2,2.15,2.65,15.340
m11,juldz2,2.15,2.70,15.049
m11,juldz2,2.15,2.75,14.928
m11,juldz2,2.15,2.80,14.977
m11,juldz2,2.15,2.85,14.741
m11,juldz2,2.15,2.90,14.616
m11,juldz2,2.15,2.95,14.627
m11,juldz2,2.15,3.00,14.777
m11,juldz2,2.20,2.20,26.168
m11,juldz2,2.20,2.25,23.808
m11,juldz2,2.20,2.30,21.842
m11,juldz2,2.20,2.35,20.211
m11,juldz2,2.20,2.40,18.865
m11,juldz2,2.20,2.45,17.670
m11,juldz2,2.20,2.50,16.492
m11,juldz2,2.20,2.55,15.494
m11,juldz2,2.20,2.60,14.778
m11,juldz2,2.20,2.65,14.277
m11,juldz2,2.20,2.70,13.947
m11,juldz2,2.20,2.75,13.796
m11,juldz2,2.20,2.80,13.791
m11,juldz2,2.20,2.85,13.869
m11,juldz2,2.20,2.90,13.695
m11,juldz2,2.20,2.95,13.652
m11,juldz2,2.20,3.00,13.730
m11,juldz2,2.25,2.20,25.842
m11,juldz2,2.25,2.25,23.319
m11,juldz2,2.25,2.30,21.198
m11,juldz2,2.25,2.35,19.441
m11,juldz2,2.25,2.40,17.995
m11,juldz2,2.25,2.45,16.782
m11,juldz2,2.25,2.50,15.645
m11,juldz2,2.25,2.55,14.564
m11,juldz2,2.25,2.60,13.766
m11,juldz2,2.25,2.65,13.209
m11,juldz2,2.25,2.70,12.841
m11,juldz2,2.25,2.75,12.648
m11,juldz2,2.25,2.80,12.620
m11,juldz2,2.25,2.85,12.718
m11,juldz2,2.25,2.90,12.785
m11,juldz2,2.25,2.95,12.686
m11,juldz2,2.25,3.00,12.699
m11,juldz2,2.30,2.25,22.843
m11,juldz2,2.30,2.30,20.579
m11,juldz2,2.30,2.35,18.697
m11,juldz2,2.30,2.40,17.149
m11,juldz2,2.30,2.45,15.872
m11,juldz2,2.30,2.50,14.754
m11,juldz2,2.30,2.55,13.661
m11,juldz2,2.30,2.60,12.768
m11,juldz2,2.30,2.65,12.143
m11,juldz2,2.30,2.70,11.730
m11,juldz2,2.30,2.75,11.496
m11,juldz2,2.30,2.80,11.429
m11,juldz2,2.30,2.85,11.507
m11,juldz2,2.30,2.90,11.694
m11,juldz2,2.30,2.95,11.736
m11,juldz2,2.30,3.00,11.682
m11,juldz2,2.35,2.30,19.986
m11,juldz2,2.35,2.35,17.984
m11,juldz2,2.35,2.40,16.330
m11,juldz2,2.35,2.45,14.973
m11,juldz2,2.35,2.50,13.835
m11,juldz2,2.35,2.55,12.770
m11,juldz2,2.35,2.60,11.785
m11,juldz2,2.35,2.65,11.096
m11,juldz2,2.35,2.70,10.625
m11,juldz2,2.35,2.75,10.353
m11,juldz2,2.35,2.80,10.239
m11,juldz2,2.35,2.85,10.280
m11,juldz2,2.35,2.90,10.448
m11,juldz2,2.35,2.95,10.710
m11,juldz2,2.35,3.00,10.713
m11,juldz2,2.40,2.35,17.300
m11,juldz2,2.40,2.40,15.545
m11,juldz2,2.40,2.45,14.102
m11,juldz2,2.40,2.50,12.916
m11,juldz2,2.40,2.55,11.864
m11,juldz2,2.40,2.60,10.838
m11,juldz2,2.40,2.65,10.069
m11,juldz2,2.40,2.70,9.541
m11,juldz2,2.40,2.75,9.215
m11,juldz2,2.40,2.80,9.062
m11,juldz2,2.40,2.85,9.059
m11,juldz2,2.40,2.90,9.194
m11,juldz2,2.40,2.95,9.439
m11,juldz2,2.40,3.00,9.765
m11,juldz2,2.45,2.40,14.799
m11,juldz2,2.45,2.45,13.271
m11,juldz2,2.45,2.50,12.023
m11,juldz2,2.45,2.55,10.961
m11,juldz2,2.45,2.60,9.946
m11,juldz2,2.45,2.65,9.080
m11,juldz2,2.45,2.70,8.495
m11,juldz2,2.45,2.75,8.115
m11,juldz2,2.45,2.80,7.918
m11,juldz2,2.45,2.85,7.871
m11,juldz2,2.45,2.90,7.961
m11,juldz2,2.45,2.95,8.173
m11,juldz2,2.45,3.00,8.482
m11,juldz2,2.50,2.45,12.497
m11,juldz2,2.50,2.50,11.181
m11,juldz2,2.50,2.55,10.088
m11,juldz2,2.50,2.60,9.089
m11,juldz2,2.50,2.65,8.157
m11,juldz2,2.50,2.70,7.508
m11,juldz2,2.50,2.75,7.076
m11,juldz2,2.50,2.80,6.825
m11,juldz2,2.50,2.85,6.737
m11,juldz2,2.50,2.90,6.783
m11,juldz2,2.50,2.95,6.949
m11,juldz2,2.50,3.00,7.225
m11,juldz2,2.55,2.45,11.791
m11,juldz2,2.55,2.50,10.409
m11,juldz2,2.55,2.55,9.270
m11,juldz2,2.55,2.60,8.276
m11,juldz2,2.55,2.65,7.324
m11,juldz2,2.55,2.70,6.599
m11,juldz2,2.55,2.75,6.116
m11,juldz2,2.55,2.80,5.812
m11,juldz2,2.55,2.85,5.675
